ticker,has_prices,has_consolidated,price_min_date,price_max_date,n_snapshots_master_dataset,ticker_ok,missing_pct_fundamental,missing_pct_technical,missing_pct_valuation,missing_pct_insider,missing_pct_sentiment
AVGO,True,True,2009-08-06,2026-04-02,59,True,0.21581920903954802,0.05649717514124294,0.23728813559322035,0.0,0.8930899608865711
AVY,True,True,1999-12-31,2026-04-02,63,True,0.23597883597883598,0.05555555555555555,0.25044091710758376,0.007936507936507936,0.8974358974358974
AWK,True,True,2008-04-23,2026-04-02,63,True,0.40105820105820106,0.05555555555555555,0.20987654320987656,0.007936507936507936,0.9059829059829059
AXON,True,True,2001-06-19,2026-04-02,59,True,0.2022598870056497,0.05555555555555555,0.2843691148775895,0.2457627118644068,0.9204693611473268
AXP,True,True,1999-12-31,2026-04-02,64,True,0.553125,0.05555555555555555,0.5243055555555556,0.0,0.9242788461538461
AZO,True,True,1999-12-31,2026-04-02,66,True,0.17373737373737372,0.0563973063973064,0.3602693602693603,0.003787878787878788,0.8951048951048949
BA,True,True,1999-12-31,2026-04-02,64,True,0.16875,0.05555555555555555,0.7291666666666666,0.0,0.9002403846153846
BAC,True,True,1999-12-31,2026-04-02,64,True,0.5010416666666667,0.05555555555555555,0.3993055555555556,0.0,0.9086538461538461
BALL,True,True,1999-12-31,2026-04-02,59,True,0.40564971751412426,0.05555555555555555,0.33898305084745767,0.3432203389830508,0.9152542372881355
BAX,True,True,1999-12-31,2026-04-02,64,True,0.23020833333333332,0.05555555555555555,0.3350694444444444,0.0078125,0.9050480769230769
BBWI,True,True,1999-12-31,2026-04-02,65,True,0.20307692307692307,0.056410256410256404,0.7299145299145299,0.2923076923076923,0.9005917159763313
BBY,True,True,1999-12-31,2026-04-02,65,True,0.28717948717948716,0.056410256410256404,0.23760683760683765,0.0,0.8958579881656804
BDX,True,True,1999-12-31,2026-04-02,64,True,0.38125,0.05555555555555555,0.7135416666666666,0.0,0.8978365384615384
BEN,True,True,1999-12-31,2026-04-02,64,True,0.43333333333333335,0.05555555555555555,0.6944444444444444,0.0,0.9038461538461539
BF-B,True,True,1999-12-31,2026-04-02,58,True,0.328735632183908,0.05555555555555555,0.706896551724138,0.3836206896551724,0.9429708222811671
BG,True,True,2001-08-02,2026-04-02,64,True,0.228125,0.05555555555555555,0.765625,0.01171875,0.9014423076923077
BIIB,True,True,1999-12-31,2026-04-02,64,True,0.31354166666666666,0.05555555555555555,0.2604166666666667,0.0,0.9002403846153846
BIO,True,True,1999-12-31,2026-04-02,62,True,0.4064516129032258,0.05555555555555555,0.43189964157706096,0.35080645161290325,0.9081885856079406
BK,True,True,1999-12-31,2026-04-02,64,True,0.621875,0.05555555555555555,0.3767361111111111,0.0,0.9002403846153846
BKNG,True,True,1999-12-31,2026-04-02,63,True,0.2613756613756614,0.05555555555555555,0.12522045855379188,0.24603174603174602,0.8998778998778998
BKR,True,True,1999-12-31,2026-04-02,58,True,0.3908045977011494,0.05555555555555555,0.7873563218390804,0.008620689655172414,0.9137931034482757
BLDR,True,True,2005-06-28,2026-04-02,59,True,0.17401129943502827,0.05555555555555555,0.3032015065913371,0.0,0.9256844850065188
BLK,True,True,1999-12-31,2026-04-02,64,True,0.4895833333333333,0.05555555555555555,0.11805555555555555,0.0,0.8990384615384616
BMY,True,True,1999-12-31,2026-04-02,64,True,0.3645833333333333,0.05555555555555555,0.7604166666666666,0.0078125,0.9050480769230769
BR,True,True,2007-03-22,2026-04-02,62,True,0.38387096774193546,0.05555555555555555,0.2724014336917563,0.004032258064516129,0.9168734491315138
BRK-B,True,True,1999-12-31,2026-04-02,64,True,0.6010416666666667,0.05555555555555555,1.0,0.34765625,0.9651442307692307
BRO,True,True,1999-12-31,2026-04-02,63,True,0.3851851851851852,0.05555555555555555,0.5925925925925926,0.0,0.9035409035409034
BSX,True,True,1999-12-31,2026-04-02,64,True,0.39375,0.05555555555555555,0.21875,0.0,0.9387019230769231
BWA,True,True,1999-12-31,2026-04-02,64,True,0.3072916666666667,0.05555555555555555,0.3524305555555556,0.0078125,0.9002403846153846
BX,True,True,2007-06-22,2026-04-02,63,True,0.5883597883597884,0.05555555555555555,0.5185185185185185,0.0,0.9096459096459097
BXP,True,True,1999-12-31,2026-04-02,64,True,0.5072916666666667,0.05555555555555555,0.3975694444444444,0.00390625,0.9086538461538461
C,True,True,1999-12-31,2026-04-02,64,True,0.48854166666666665,0.05555555555555555,0.3107638888888889,0.0,0.8990384615384616
CAG,True,True,1999-12-31,2026-04-02,65,True,0.39589743589743587,0.056410256410256404,0.7538461538461538,0.011538461538461539,0.9088757396449705
CAH,True,True,1999-12-31,2026-04-02,64,True,0.184375,0.05555555555555555,0.3472222222222222,0.0,0.9338942307692307
CARR,True,True,2020-03-19,2026-04-02,24,True,0.3277777777777777,0.07407407407407408,0.3425925925925926,0.03125,0.8493589743589745
CAT,True,True,1999-12-31,2026-04-02,64,True,0.303125,0.05555555555555555,0.18055555555555555,0.0,0.8978365384615384
CB,True,True,1999-12-31,2026-04-02,64,True,0.5,0.05555555555555555,0.6979166666666666,0.0,0.9014423076923077
CBOE,True,True,2010-06-15,2026-04-02,59,True,0.36045197740112994,0.05555555555555555,0.14124293785310735,0.0423728813559322,0.8983050847457625
CBRE,True,True,2004-06-10,2026-04-02,63,True,0.29417989417989415,0.05555555555555555,0.1358024691358025,0.25,0.9120879120879122
CCI,True,True,1999-12-31,2026-04-02,64,True,0.3385416666666667,0.05555555555555555,0.3350694444444444,0.0,0.9290865384615384
CCL,True,True,1999-12-31,2026-04-02,58,True,0.3597701149425287,0.05555555555555555,0.7816091954022988,0.004310344827586207,0.9350132625994695
CDNS,True,True,1999-12-31,2026-04-02,63,True,0.29629629629629634,0.05555555555555555,0.14462081128747795,0.0,0.9206349206349207
CDW,True,True,2013-06-27,2026-04-02,51,True,0.1411764705882353,0.06427015250544661,0.06318082788671024,0.0196078431372549,0.9004524886877827
CE,True,True,2005-01-21,2026-04-02,64,True,0.16875,0.05555555555555555,0.2534722222222222,0.01171875,0.8990384615384616
CEG,True,True,2022-01-19,2026-04-02,11,True,0.35757575757575755,0.10606060606060605,1.0,0.0,1.0
CF,True,True,2005-08-11,2026-04-02,64,True,0.16875,0.05555555555555555,0.2065972222222222,0.02734375,0.9050480769230769
CFG,True,True,2014-09-24,2026-04-02,46,True,0.6188405797101451,0.06521739130434784,0.48550724637681164,0.005434782608695652,0.8913043478260868
CHD,True,True,1999-12-31,2026-04-02,63,True,0.4074074074074074,0.05555555555555555,0.18694885361552027,0.0,0.9035409035409034
CHRW,True,True,1999-12-31,2026-04-02,64,True,0.296875,0.05555555555555555,0.06944444444444445,0.0,0.9038461538461539
CHTR,True,True,2010-01-05,2026-04-02,60,True,0.42,0.05555555555555555,0.47777777777777775,0.0,0.9205128205128202
CI,True,True,1999-12-31,2026-04-02,58,True,0.4045977011494253,0.05555555555555555,0.67816091954023,0.0,0.8978779840848805
CINF,True,True,1999-12-31,2026-04-02,63,True,0.5174603174603175,0.05555555555555555,0.7142857142857143,0.0,0.8974358974358974
CL,True,True,1999-12-31,2026-04-02,64,True,0.16875,0.05555555555555555,0.6875,0.0,0.9002403846153846
CLX,True,True,1999-12-31,2026-04-02,64,True,0.2833333333333333,0.05555555555555555,0.4756944444444444,0.0078125,0.9014423076923077
CMA,False,True,,,0,False,,,,,
CMCSA,True,True,1999-12-31,2026-04-02,64,True,0.296875,0.05555555555555555,0.6822916666666666,0.00390625,0.90625
CME,True,True,2002-12-06,2026-04-02,64,True,0.3541666666666667,0.05555555555555555,0.0625,0.0,0.8966346153846154
CMG,True,True,2006-01-26,2026-04-02,63,True,0.36507936507936506,0.05555555555555555,0.28571428571428575,0.0,0.8998778998778998
CMI,True,True,1999-12-31,2026-04-02,64,True,0.16666666666666666,0.05555555555555555,0.17708333333333334,0.01171875,0.8990384615384616
CMS,True,True,1999-12-31,2026-04-02,56,True,0.3309523809523809,0.05555555555555555,0.6785714285714286,0.008928571428571428,0.9354395604395603
CNC,True,True,2001-12-13,2026-04-02,63,True,0.3343915343915344,0.05555555555555555,0.20282186948853614,0.0,0.8986568986568986
CNP,True,True,1999-12-31,2026-04-02,63,True,0.2994708994708995,0.05555555555555555,0.2257495590828924,0.0,0.9291819291819292
COF,True,True,1999-12-31,2026-04-02,64,True,0.553125,0.05555555555555555,0.7048611111111112,0.0,0.9026442307692307
COIN,True,True,2021-04-14,2026-04-02,20,True,0.30666666666666664,0.07777777777777778,0.3611111111111111,0.0,0.8307692307692307
COO,True,True,1999-12-31,2026-04-02,64,True,0.18541666666666667,0.05642361111111111,0.2048611111111111,0.00390625,0.8942307692307693
COP,True,True,1999-12-31,2026-04-02,64,True,0.3625,0.05555555555555555,0.4461805555555556,0.0,0.9014423076923077
COR,True,True,1999-12-31,2026-04-02,58,True,0.48735632183908045,0.05555555555555555,0.28735632183908044,0.03879310344827586,0.9177718832891245
COST,True,True,1999-12-31,2026-04-02,65,True,0.30256410256410254,0.056410256410256404,0.20512820512820512,0.0,0.8958579881656804
CPAY,True,True,2010-12-15,2026-04-02,7,True,0.45714285714285713,0.05555555555555555,0.25396825396825395,0.25,0.6593406593406592
CPB,True,True,1999-12-31,2026-04-02,65,True,0.3692307692307692,0.056410256410256404,0.2512820512820513,0.0,0.9005917159763313
CPRT,True,True,1999-12-31,2026-04-02,63,True,0.4169312169312169,0.0564373897707231,0.30687830687830686,0.007936507936507936,0.910866910866911
CPT,True,True,1999-12-31,2026-04-02,63,True,0.5597883597883598,0.05555555555555555,0.4497354497354497,0.0,0.901098901098901
CRH,True,True,1999-12-31,2026-04-02,9,True,0.34814814814814815,0.05555555555555555,0.2222222222222222,0.5,0.7264957264957267
CRL,True,True,2000-06-23,2026-04-02,63,True,0.3058201058201058,0.05555555555555555,0.490299823633157,0.007936507936507936,0.901098901098901
CRM,True,True,2004-06-23,2026-04-02,65,True,0.25333333333333335,0.056410256410256404,0.37777777777777777,0.0,0.9218934911242603
CRWD,True,True,2019-06-12,2026-04-02,28,True,0.43333333333333335,0.07341269841269843,0.7817460317460317,0.03571428571428571,0.8598901098901099
CSCO,True,True,1999-12-31,2026-04-02,65,True,0.17333333333333334,0.056410256410256404,0.2512820512820513,0.0,0.901775147928994
CSGP,True,True,1999-12-31,2026-04-02,59,True,0.17062146892655367,0.05555555555555555,0.2523540489642185,0.0,0.9061277705345498
CSX,True,True,1999-12-31,2026-04-02,64,True,0.29791666666666666,0.05555555555555555,0.2152777777777778,0.0,0.9098557692307693
CTAS,True,True,1999-12-31,2026-04-02,62,True,0.3204301075268817,0.05555555555555555,0.6827956989247311,0.028225806451612902,0.9069478908188587
CTLT,False,True,,,0,False,,,,,
CTRA,True,True,1999-12-31,2026-04-02,64,True,0.30520833333333336,0.05555555555555555,0.2864583333333333,0.26953125,0.9230769230769231
CTSH,True,True,1999-12-31,2026-04-02,64,True,0.29583333333333334,0.05555555555555555,0.09375,0.0,0.9026442307692307
CTVA,True,True,2019-05-24,2026-04-02,27,True,0.3728395061728395,0.06995884773662552,0.7407407407407407,0.037037037037037035,0.8632478632478635
CVNA,True,True,2017-04-28,2026-04-02,35,True,0.22666666666666666,0.06031746031746031,0.707936507936508,0.02142857142857143,0.90989010989011
CVS,True,True,1999-12-31,2026-04-02,64,True,0.259375,0.05555555555555555,0.14583333333333334,0.0,0.9014423076923077
CVX,True,True,1999-12-31,2026-04-02,64,True,0.36354166666666665,0.05555555555555555,0.3975694444444444,0.01953125,0.8978365384615384
CZR,True,True,2014-09-22,2026-04-02,46,True,0.32318840579710145,0.06521739130434784,0.3743961352657005,0.0,0.9063545150501671
D,True,True,1999-12-31,2026-04-02,54,True,0.3012345679012346,0.05555555555555555,0.7407407407407407,0.0,0.9430199430199431
DAL,True,True,2007-05-03,2026-04-02,62,True,0.310752688172043,0.05555555555555555,0.7275985663082438,0.0,0.9019851116625313
DASH,True,True,2020-12-09,2026-04-02,21,True,0.3523809523809524,0.07671957671957672,0.5502645502645502,0.011904761904761904,0.8644688644688645
DAY,True,True,2018-04-26,2026-04-02,6,True,0.45555555555555555,0.05555555555555555,0.42592592592592593,0.0,0.6153846153846153
DD,True,True,1999-12-31,2026-04-02,34,True,0.3745098039215686,0.05555555555555555,0.565359477124183,0.0,0.8733031674208145
DDOG,True,True,2019-09-19,2026-04-02,26,True,0.20512820512820512,0.07264957264957267,0.5256410256410257,0.019230769230769232,0.896449704142012
DE,True,True,1999-12-31,2026-04-02,65,True,0.49641025641025643,0.056410256410256404,0.3384615384615384,0.007692307692307693,0.8970414201183432
DECK,True,True,1999-12-31,2026-04-02,63,True,0.36931216931216926,0.05555555555555555,0.13051146384479717,0.003968253968253968,0.9059829059829059
DELL,True,True,2016-08-17,2026-04-02,39,True,0.1452991452991453,0.06410256410256411,0.8376068376068376,0.0,0.9072978303747535
DFS,False,True,,,0,False,,,,,
DG,True,True,2009-11-13,2026-04-02,61,True,0.3103825136612022,0.056466302367941715,0.31876138433515483,0.01639344262295082,0.8928121059268601
DGX,True,True,1999-12-31,2026-04-02,64,True,0.296875,0.05555555555555555,0.052083333333333336,0.01171875,0.8978365384615384
DHI,True,True,1999-12-31,2026-04-02,63,True,0.674074074074074,0.05555555555555555,0.4920634920634921,0.003968253968253968,0.9133089133089134
DHR,True,True,1999-12-31,2026-04-02,64,True,0.17708333333333334,0.05555555555555555,0.11805555555555555,0.0078125,0.9050480769230769
DIS,True,True,1999-12-31,2026-04-02,59,True,0.3502824858757062,0.05555555555555555,0.2711864406779661,0.0,0.8943937418513689
DLR,True,True,2004-10-29,2026-04-02,62,True,0.44193548387096776,0.05555555555555555,0.2114695340501792,0.0,0.9007444168734492
DLTR,True,True,1999-12-31,2026-04-02,64,True,0.3802083333333333,0.05642361111111111,0.6770833333333334,0.0,0.8978365384615384
DOC,True,True,1999-12-31,2026-04-02,50,True,0.52,0.05555555555555555,0.5377777777777778,0.025,0.9092307692307694
DOV,True,True,1999-12-31,2026-04-02,64,True,0.16875,0.05555555555555555,0.3958333333333333,0.0,0.9002403846153846
DOW,True,True,2019-03-20,2026-04-02,28,True,0.3714285714285714,0.07142857142857145,0.75,0.0,0.89010989010989
DPZ,True,True,2004-07-13,2026-04-02,60,True,0.16999999999999998,0.05555555555555555,0.6777777777777777,0.0,0.8974358974358972
DRI,True,True,1999-12-31,2026-04-02,64,True,0.321875,0.05642361111111111,0.3506944444444444,0.0,0.8954326923076923
DTE,True,True,1999-12-31,2026-04-02,57,True,0.38479532163742697,0.05555555555555555,0.3469785575048733,0.0,0.9473684210526316
DUK,True,True,1999-12-31,2026-04-02,58,True,0.36666666666666664,0.05555555555555555,0.18773946360153257,0.0,0.9509283819628648
DVA,True,True,1999-12-31,2026-04-02,64,True,0.36666666666666664,0.05555555555555555,0.18229166666666666,0.0,0.9014423076923077
DVN,True,True,1999-12-31,2026-04-02,64,True,0.35,0.05555555555555555,0.796875,0.0078125,0.9014423076923077
DXCM,True,True,2005-04-14,2026-04-02,59,True,0.17627118644067796,0.05555555555555555,0.5593220338983049,0.0,0.9295958279009124
EA,True,True,1999-12-31,2026-04-02,64,True,0.17083333333333334,0.05555555555555555,0.3368055555555556,0.06640625,0.9074519230769231
EBAY,True,True,1999-12-31,2026-04-02,64,True,0.17604166666666668,0.05555555555555555,0.2152777777777778,0.0,0.9170673076923077
ECL,True,True,1999-12-31,2026-04-02,64,True,0.3104166666666667,0.05555555555555555,0.13194444444444445,0.0,0.9050480769230769
ED,True,True,1999-12-31,2026-04-02,64,True,0.3020833333333333,0.05555555555555555,0.11805555555555555,0.0,0.8966346153846154
EFX,True,True,1999-12-31,2026-04-02,64,True,0.3614583333333333,0.05555555555555555,0.2309027777777778,0.01171875,0.9014423076923077
EG,True,True,1999-12-31,2026-04-02,11,True,0.5636363636363636,0.05555555555555555,0.7878787878787878,0.045454545454545456,0.7552447552447551
EIX,True,True,1999-12-31,2026-04-02,64,True,0.2947916666666667,0.05555555555555555,0.11979166666666667,0.0078125,0.8990384615384616
EL,True,True,1999-12-31,2026-04-02,62,True,0.16989247311827957,0.05555555555555555,0.20430107526881722,0.0,0.8970223325062037
ELV,True,True,2001-10-30,2026-04-02,64,True,0.38125,0.05555555555555555,0.6892361111111112,0.35546875,0.9086538461538461
EME,True,True,1999-12-31,2026-04-02,63,True,0.34074074074074073,0.05555555555555555,0.7671957671957672,0.0,0.9157509157509158
EMN,True,True,1999-12-31,2026-04-02,64,True,0.8041666666666667,0.05555555555555555,1.0,0.01171875,0.9651442307692307
EMR,True,True,1999-12-31,2026-04-02,64,True,0.359375,0.05555555555555555,0.6006944444444444,0.0,0.9026442307692307
ENPH,True,True,2012-03-30,2026-04-02,56,True,0.18214285714285713,0.06349206349206349,0.6646825396825398,0.0,0.9546703296703298
EOG,True,True,1999-12-31,2026-04-02,63,True,0.29735449735449737,0.05555555555555555,0.21869488536155202,0.0,0.901098901098901
EPAM,True,True,2012-02-08,2026-04-02,56,True,0.29880952380952386,0.05952380952380952,0.051587301587301584,0.0,0.9093406593406594
EQIX,True,True,2000-08-11,2026-04-02,63,True,0.31111111111111106,0.05555555555555555,0.1781305114638448,0.0,0.9059829059829059
EQR,True,True,1999-12-31,2026-04-02,64,True,0.47291666666666665,0.05555555555555555,0.2673611111111111,0.0,0.9002403846153846
EQT,True,True,1999-12-31,2026-04-02,64,True,0.396875,0.05555555555555555,0.3506944444444444,0.0,0.9026442307692307
ERIE,True,True,1999-12-31,2026-04-02,62,True,0.3688172043010753,0.05555555555555555,0.4551971326164874,0.0,0.9168734491315138
ES,True,True,1999-12-31,2026-04-02,56,True,0.29880952380952386,0.05555555555555555,0.38492063492063494,0.0,0.9491758241758242
ESS,True,True,1999-12-31,2026-04-02,56,True,0.42619047619047623,0.05555555555555555,0.16666666666666666,0.0,0.9313186813186813
ETN,True,True,1999-12-31,2026-04-02,58,True,0.37356321839080464,0.05555555555555555,0.27203065134099613,0.0,0.9018567639257292
ETR,True,True,1999-12-31,2026-04-02,57,True,0.37894736842105264,0.05555555555555555,0.3001949317738792,0.0,0.9365721997300944
ETSY,True,True,2015-04-16,2026-04-02,44,True,0.17878787878787877,0.06565656565656565,0.3964646464646465,0.017045454545454544,0.9073426573426572
EVRG,True,True,1999-12-31,2026-04-02,31,True,0.3311827956989247,0.05555555555555555,0.06810035842293907,0.008064516129032258,0.873449131513648
EW,True,True,2000-03-27,2026-04-02,63,True,0.2793650793650793,0.05555555555555555,0.25044091710758376,0.0,0.8986568986568986
EXC,True,True,1999-12-31,2026-04-02,63,True,0.3386243386243386,0.05555555555555555,0.3262786596119929,0.0,0.9267399267399268
EXE,True,True,2021-02-10,2026-04-02,6,True,0.5111111111111111,0.05555555555555555,0.4259259259259259,0.0,0.6282051282051282
EXPD,True,True,1999-12-31,2026-04-02,64,True,0.29583333333333334,0.05555555555555555,0.1423611111111111,0.0,0.9014423076923077
EXPE,True,True,2005-07-21,2026-04-02,63,True,0.31111111111111106,0.05555555555555555,0.29100529100529093,0.0,0.9157509157509158
EXR,True,True,2004-08-16,2026-04-02,63,True,0.4984126984126984,0.05555555555555555,0.21164021164021163,0.007936507936507936,0.9059829059829059
F,True,True,1999-12-31,2026-04-02,64,True,0.34270833333333334,0.05555555555555555,0.6163194444444444,0.0,0.9254807692307693
FANG,True,True,2012-10-12,2026-04-02,53,True,0.3685534591194969,0.058700209643605866,0.38155136268343814,0.009433962264150943,0.8998548621190132
FAST,True,True,1999-12-31,2026-04-02,64,True,0.16875,0.05555555555555555,0.2204861111111111,0.0,0.9182692307692307
FCX,True,True,1999-12-31,2026-04-02,64,True,0.3229166666666667,0.05555555555555555,0.3784722222222222,0.0,0.9182692307692307
FDS,True,True,1999-12-31,2026-04-02,62,True,0.3225806451612903,0.056451612903225805,0.2562724014336918,0.0,0.8883374689826304
FDX,True,True,1999-12-31,2026-04-02,64,True,0.3260416666666667,0.05642361111111111,0.6944444444444444,0.0,0.8930288461538461
FE,True,True,1999-12-31,2026-04-02,64,True,0.3489583333333333,0.05555555555555555,0.2986111111111111,0.0,0.9026442307692307
FFIV,True,True,1999-12-31,2026-04-02,63,True,0.1746031746031746,0.05555555555555555,0.09347442680776014,0.0,0.8974358974358974
FI,False,True,,,0,False,,,,,
FICO,True,True,1999-12-31,2026-04-02,63,True,0.29735449735449737,0.05555555555555555,0.25220458553791886,0.0,0.8986568986568986
FIS,True,True,2001-06-20,2026-04-02,64,True,0.30520833333333336,0.05555555555555555,0.2152777777777778,0.0,0.90625
FISV,True,True,1999-12-31,2026-04-02,64,True,0.29375,0.06076388888888889,0.24305555555555555,0.0,0.9002403846153846
FITB,True,True,1999-12-31,2026-04-02,64,True,0.546875,0.05555555555555555,0.4635416666666667,0.00390625,0.9038461538461539
FIX,True,True,1999-12-31,2026-04-02,59,True,0.17627118644067796,0.05555555555555555,0.1224105461393597,0.0,0.9152542372881355
FMC,True,True,1999-12-31,2026-04-02,64,True,0.17916666666666667,0.05555555555555555,0.7135416666666666,0.0,0.9026442307692307
FOX,True,True,2019-03-13,2026-04-02,0,True,,,,,
FOXA,True,True,2019-03-12,2026-04-02,28,True,0.37619047619047613,0.07142857142857145,0.4166666666666667,0.16964285714285715,0.8681318681318679
FRT,True,True,1999-12-31,2026-04-02,55,True,0.4509090909090909,0.05555555555555555,0.32525252525252524,0.0,0.9482517482517483
