fold,ticker,common_score,common_label,selection_reason,selected,rank,agent,agent_score,agent_label,has_explainer,explanation_text,favor_factors,contra_factors,top_drivers_json
2026Q1,GLW,0.7485,Outperform,selected_above_threshold,True,15,sector_rotation,0.5141,Outperform,False,GLW — Score: 0.51 (Outperform) (Rule-based explanation — install shap for full analysis) - RSI overbought (rsi_14=76.57),"Sorpresa de EPS positiva=1.053, Beat rate consistente=0.750, Balance neto insider positivo=0.443",RSI sobrecomprado=76.566,"[{""feature"": ""rsi_14"", ""description"": ""RSI sobrecomprado"", ""shap_value"": 0.0, ""raw_value"": 76.56646274330106, ""direction"": ""negative""}, {""feature"": ""eps_surprise_pct"", ""description"": ""Sorpresa de EPS positiva"", ""shap_value"": 0.0, ""raw_value"": 1.0526, ""direction"": ""positive""}, {""feature"": ""beat_rate_4q"", ""description"": ""Beat rate consistente"", ""shap_value"": 0.0, ""raw_value"": 0.75, ""direction"": ""positive""}, {""feature"": ""insider_net_ratio_90d"", ""description"": ""Balance neto insider positivo"", ""shap_value"": 0.0, ""raw_value"": 0.4429318736779258, ""direction"": ""positive""}]"
2026Q1,GLW,0.7485,Outperform,selected_above_threshold,True,15,meta_learner,0.7485,Outperform,False,GLW — Score: 0.75 (Outperform) (Rule-based explanation — install shap for full analysis) - RSI overbought (rsi_14=76.57),"Sorpresa de EPS positiva=1.053, Beat rate consistente=0.750, Balance neto insider positivo=0.443",RSI sobrecomprado=76.566,"[{""feature"": ""rsi_14"", ""description"": ""RSI sobrecomprado"", ""shap_value"": 0.0, ""raw_value"": 76.56646274330106, ""direction"": ""negative""}, {""feature"": ""eps_surprise_pct"", ""description"": ""Sorpresa de EPS positiva"", ""shap_value"": 0.0, ""raw_value"": 1.0526, ""direction"": ""positive""}, {""feature"": ""beat_rate_4q"", ""description"": ""Beat rate consistente"", ""shap_value"": 0.0, ""raw_value"": 0.75, ""direction"": ""positive""}, {""feature"": ""insider_net_ratio_90d"", ""description"": ""Balance neto insider positivo"", ""shap_value"": 0.0, ""raw_value"": 0.4429318736779258, ""direction"": ""positive""}]"
2026Q1,ERIE,0.7392,Outperform,selected_above_threshold,True,19,fundamental,0.3783,Underperform,False,ERIE — Score: 0.38 (Underperform) (Rule-based explanation — install shap for full analysis) + Strong ROE (roe=0.21) + Positive net margin (net_margin=0.16) + Revenue growth (revenue_yoy_growth=0.09),"ROE solido=0.215, Margen neto positivo=0.159, Crecimiento de ingresos=0.085, MSPR positivo=33.500",,"[{""feature"": ""roe"", ""description"": ""ROE solido"", ""shap_value"": 0.0, ""raw_value"": 0.2148034673118285, ""direction"": ""positive""}, {""feature"": ""net_margin"", ""description"": ""Margen neto positivo"", ""shap_value"": 0.0, ""raw_value"": 0.15915198950015, ""direction"": ""positive""}, {""feature"": ""revenue_yoy_growth"", ""description"": ""Crecimiento de ingresos"", ""shap_value"": 0.0, ""raw_value"": 0.08540852134690573, ""direction"": ""positive""}, {""feature"": ""mspr_3m"", ""description"": ""MSPR positivo"", ""shap_value"": 0.0, ""raw_value"": 33.500416666666666, ""direction"": ""positive""}]"
2026Q1,ERIE,0.7392,Outperform,selected_above_threshold,True,19,valuation,0.4336,Underperform,False,ERIE — Score: 0.43 (Underperform) (Rule-based explanation — install shap for full analysis) + Strong ROE (roe=0.21) + Positive net margin (net_margin=0.16) + Revenue growth (revenue_yoy_growth=0.09),"ROE solido=0.215, Margen neto positivo=0.159, Crecimiento de ingresos=0.085, MSPR positivo=33.500",,"[{""feature"": ""roe"", ""description"": ""ROE solido"", ""shap_value"": 0.0, ""raw_value"": 0.2148034673118285, ""direction"": ""positive""}, {""feature"": ""net_margin"", ""description"": ""Margen neto positivo"", ""shap_value"": 0.0, ""raw_value"": 0.15915198950015, ""direction"": ""positive""}, {""feature"": ""revenue_yoy_growth"", ""description"": ""Crecimiento de ingresos"", ""shap_value"": 0.0, ""raw_value"": 0.08540852134690573, ""direction"": ""positive""}, {""feature"": ""mspr_3m"", ""description"": ""MSPR positivo"", ""shap_value"": 0.0, ""raw_value"": 33.500416666666666, ""direction"": ""positive""}]"
2026Q1,ERIE,0.7392,Outperform,selected_above_threshold,True,19,momentum,0.5036,Outperform,False,ERIE — Score: 0.50 (Outperform) (Rule-based explanation — install shap for full analysis) + Strong ROE (roe=0.21) + Positive net margin (net_margin=0.16) + Revenue growth (revenue_yoy_growth=0.09),"ROE solido=0.215, Margen neto positivo=0.159, Crecimiento de ingresos=0.085, MSPR positivo=33.500",,"[{""feature"": ""roe"", ""description"": ""ROE solido"", ""shap_value"": 0.0, ""raw_value"": 0.2148034673118285, ""direction"": ""positive""}, {""feature"": ""net_margin"", ""description"": ""Margen neto positivo"", ""shap_value"": 0.0, ""raw_value"": 0.15915198950015, ""direction"": ""positive""}, {""feature"": ""revenue_yoy_growth"", ""description"": ""Crecimiento de ingresos"", ""shap_value"": 0.0, ""raw_value"": 0.08540852134690573, ""direction"": ""positive""}, {""feature"": ""mspr_3m"", ""description"": ""MSPR positivo"", ""shap_value"": 0.0, ""raw_value"": 33.500416666666666, ""direction"": ""positive""}]"
2026Q1,ERIE,0.7392,Outperform,selected_above_threshold,True,19,bear,0.3671,Underperform,False,ERIE — Score: 0.37 (Underperform) (Rule-based explanation — install shap for full analysis) + Strong ROE (roe=0.21) + Positive net margin (net_margin=0.16) + Revenue growth (revenue_yoy_growth=0.09),"ROE solido=0.215, Margen neto positivo=0.159, Crecimiento de ingresos=0.085, MSPR positivo=33.500",,"[{""feature"": ""roe"", ""description"": ""ROE solido"", ""shap_value"": 0.0, ""raw_value"": 0.2148034673118285, ""direction"": ""positive""}, {""feature"": ""net_margin"", ""description"": ""Margen neto positivo"", ""shap_value"": 0.0, ""raw_value"": 0.15915198950015, ""direction"": ""positive""}, {""feature"": ""revenue_yoy_growth"", ""description"": ""Crecimiento de ingresos"", ""shap_value"": 0.0, ""raw_value"": 0.08540852134690573, ""direction"": ""positive""}, {""feature"": ""mspr_3m"", ""description"": ""MSPR positivo"", ""shap_value"": 0.0, ""raw_value"": 33.500416666666666, ""direction"": ""positive""}]"
2026Q1,ERIE,0.7392,Outperform,selected_above_threshold,True,19,sector_rotation,0.6206,Outperform,False,ERIE — Score: 0.62 (Outperform) (Rule-based explanation — install shap for full analysis) + Strong ROE (roe=0.21) + Positive net margin (net_margin=0.16) + Revenue growth (revenue_yoy_growth=0.09),"ROE solido=0.215, Margen neto positivo=0.159, Crecimiento de ingresos=0.085, MSPR positivo=33.500",,"[{""feature"": ""roe"", ""description"": ""ROE solido"", ""shap_value"": 0.0, ""raw_value"": 0.2148034673118285, ""direction"": ""positive""}, {""feature"": ""net_margin"", ""description"": ""Margen neto positivo"", ""shap_value"": 0.0, ""raw_value"": 0.15915198950015, ""direction"": ""positive""}, {""feature"": ""revenue_yoy_growth"", ""description"": ""Crecimiento de ingresos"", ""shap_value"": 0.0, ""raw_value"": 0.08540852134690573, ""direction"": ""positive""}, {""feature"": ""mspr_3m"", ""description"": ""MSPR positivo"", ""shap_value"": 0.0, ""raw_value"": 33.500416666666666, ""direction"": ""positive""}]"
2026Q1,ERIE,0.7392,Outperform,selected_above_threshold,True,19,meta_learner,0.7392,Outperform,False,ERIE — Score: 0.74 (Outperform) (Rule-based explanation — install shap for full analysis) + Strong ROE (roe=0.21) + Positive net margin (net_margin=0.16) + Revenue growth (revenue_yoy_growth=0.09),"ROE solido=0.215, Margen neto positivo=0.159, Crecimiento de ingresos=0.085, MSPR positivo=33.500",,"[{""feature"": ""roe"", ""description"": ""ROE solido"", ""shap_value"": 0.0, ""raw_value"": 0.2148034673118285, ""direction"": ""positive""}, {""feature"": ""net_margin"", ""description"": ""Margen neto positivo"", ""shap_value"": 0.0, ""raw_value"": 0.15915198950015, ""direction"": ""positive""}, {""feature"": ""revenue_yoy_growth"", ""description"": ""Crecimiento de ingresos"", ""shap_value"": 0.0, ""raw_value"": 0.08540852134690573, ""direction"": ""positive""}, {""feature"": ""mspr_3m"", ""description"": ""MSPR positivo"", ""shap_value"": 0.0, ""raw_value"": 33.500416666666666, ""direction"": ""positive""}]"
2026Q1,AMAT,0.6975,Outperform,selected_above_threshold,True,43,fundamental,0.4176,Underperform,False,AMAT — Score: 0.42 (Underperform) (Rule-based explanation — install shap for full analysis) + Positive net margin (net_margin=0.18),"Margen neto positivo=0.178, Sorpresa de EPS positiva=1.630, Beat rate consistente=1.000, Balance neto insider positivo=0.174",,"[{""feature"": ""net_margin"", ""description"": ""Margen neto positivo"", ""shap_value"": 0.0, ""raw_value"": 0.1783761618370694, ""direction"": ""positive""}, {""feature"": ""eps_surprise_pct"", ""description"": ""Sorpresa de EPS positiva"", ""shap_value"": 0.0, ""raw_value"": 1.6298, ""direction"": ""positive""}, {""feature"": ""beat_rate_4q"", ""description"": ""Beat rate consistente"", ""shap_value"": 0.0, ""raw_value"": 1.0, ""direction"": ""positive""}, {""feature"": ""insider_net_ratio_90d"", ""description"": ""Balance neto insider positivo"", ""shap_value"": 0.0, ""raw_value"": 0.17366138373235432, ""direction"": ""positive""}]"
2026Q1,AMAT,0.6975,Outperform,selected_above_threshold,True,43,valuation,0.4536,Underperform,False,AMAT — Score: 0.45 (Underperform) (Rule-based explanation — install shap for full analysis) + Positive net margin (net_margin=0.18),"Margen neto positivo=0.178, Sorpresa de EPS positiva=1.630, Beat rate consistente=1.000, Balance neto insider positivo=0.174",,"[{""feature"": ""net_margin"", ""description"": ""Margen neto positivo"", ""shap_value"": 0.0, ""raw_value"": 0.1783761618370694, ""direction"": ""positive""}, {""feature"": ""eps_surprise_pct"", ""description"": ""Sorpresa de EPS positiva"", ""shap_value"": 0.0, ""raw_value"": 1.6298, ""direction"": ""positive""}, {""feature"": ""beat_rate_4q"", ""description"": ""Beat rate consistente"", ""shap_value"": 0.0, ""raw_value"": 1.0, ""direction"": ""positive""}, {""feature"": ""insider_net_ratio_90d"", ""description"": ""Balance neto insider positivo"", ""shap_value"": 0.0, ""raw_value"": 0.17366138373235432, ""direction"": ""positive""}]"
2026Q1,AMAT,0.6975,Outperform,selected_above_threshold,True,43,momentum,0.5619,Outperform,False,AMAT — Score: 0.56 (Outperform) (Rule-based explanation — install shap for full analysis) + Positive net margin (net_margin=0.18),"Margen neto positivo=0.178, Sorpresa de EPS positiva=1.630, Beat rate consistente=1.000, Balance neto insider positivo=0.174",,"[{""feature"": ""net_margin"", ""description"": ""Margen neto positivo"", ""shap_value"": 0.0, ""raw_value"": 0.1783761618370694, ""direction"": ""positive""}, {""feature"": ""eps_surprise_pct"", ""description"": ""Sorpresa de EPS positiva"", ""shap_value"": 0.0, ""raw_value"": 1.6298, ""direction"": ""positive""}, {""feature"": ""beat_rate_4q"", ""description"": ""Beat rate consistente"", ""shap_value"": 0.0, ""raw_value"": 1.0, ""direction"": ""positive""}, {""feature"": ""insider_net_ratio_90d"", ""description"": ""Balance neto insider positivo"", ""shap_value"": 0.0, ""raw_value"": 0.17366138373235432, ""direction"": ""positive""}]"
2026Q1,AMAT,0.6975,Outperform,selected_above_threshold,True,43,bear,0.4914,Underperform,False,AMAT — Score: 0.49 (Underperform) (Rule-based explanation — install shap for full analysis) + Positive net margin (net_margin=0.18),"Margen neto positivo=0.178, Sorpresa de EPS positiva=1.630, Beat rate consistente=1.000, Balance neto insider positivo=0.174",,"[{""feature"": ""net_margin"", ""description"": ""Margen neto positivo"", ""shap_value"": 0.0, ""raw_value"": 0.1783761618370694, ""direction"": ""positive""}, {""feature"": ""eps_surprise_pct"", ""description"": ""Sorpresa de EPS positiva"", ""shap_value"": 0.0, ""raw_value"": 1.6298, ""direction"": ""positive""}, {""feature"": ""beat_rate_4q"", ""description"": ""Beat rate consistente"", ""shap_value"": 0.0, ""raw_value"": 1.0, ""direction"": ""positive""}, {""feature"": ""insider_net_ratio_90d"", ""description"": ""Balance neto insider positivo"", ""shap_value"": 0.0, ""raw_value"": 0.17366138373235432, ""direction"": ""positive""}]"
2026Q1,AMAT,0.6975,Outperform,selected_above_threshold,True,43,sector_rotation,0.6166,Outperform,False,AMAT — Score: 0.62 (Outperform) (Rule-based explanation — install shap for full analysis) + Positive net margin (net_margin=0.18),"Margen neto positivo=0.178, Sorpresa de EPS positiva=1.630, Beat rate consistente=1.000, Balance neto insider positivo=0.174",,"[{""feature"": ""net_margin"", ""description"": ""Margen neto positivo"", ""shap_value"": 0.0, ""raw_value"": 0.1783761618370694, ""direction"": ""positive""}, {""feature"": ""eps_surprise_pct"", ""description"": ""Sorpresa de EPS positiva"", ""shap_value"": 0.0, ""raw_value"": 1.6298, ""direction"": ""positive""}, {""feature"": ""beat_rate_4q"", ""description"": ""Beat rate consistente"", ""shap_value"": 0.0, ""raw_value"": 1.0, ""direction"": ""positive""}, {""feature"": ""insider_net_ratio_90d"", ""description"": ""Balance neto insider positivo"", ""shap_value"": 0.0, ""raw_value"": 0.17366138373235432, ""direction"": ""positive""}]"
2026Q1,AMAT,0.6975,Outperform,selected_above_threshold,True,43,meta_learner,0.6975,Outperform,False,AMAT — Score: 0.70 (Outperform) (Rule-based explanation — install shap for full analysis) + Positive net margin (net_margin=0.18),"Margen neto positivo=0.178, Sorpresa de EPS positiva=1.630, Beat rate consistente=1.000, Balance neto insider positivo=0.174",,"[{""feature"": ""net_margin"", ""description"": ""Margen neto positivo"", ""shap_value"": 0.0, ""raw_value"": 0.1783761618370694, ""direction"": ""positive""}, {""feature"": ""eps_surprise_pct"", ""description"": ""Sorpresa de EPS positiva"", ""shap_value"": 0.0, ""raw_value"": 1.6298, ""direction"": ""positive""}, {""feature"": ""beat_rate_4q"", ""description"": ""Beat rate consistente"", ""shap_value"": 0.0, ""raw_value"": 1.0, ""direction"": ""positive""}, {""feature"": ""insider_net_ratio_90d"", ""description"": ""Balance neto insider positivo"", ""shap_value"": 0.0, ""raw_value"": 0.17366138373235432, ""direction"": ""positive""}]"
2026Q1,MU,0.6814,Outperform,selected_above_threshold,True,52,fundamental,0.4474,Underperform,False,MU — Score: 0.45 (Underperform) (Rule-based explanation — install shap for full analysis) + Positive net margin (net_margin=0.38) + Revenue growth (revenue_yoy_growth=0.57),"Margen neto positivo=0.384, Crecimiento de ingresos=0.567, Sorpresa de EPS positiva=17.387, Beat rate consistente=1.000",,"[{""feature"": ""net_margin"", ""description"": ""Margen neto positivo"", ""shap_value"": 0.0, ""raw_value"": 0.3840797478560434, ""direction"": ""positive""}, {""feature"": ""revenue_yoy_growth"", ""description"": ""Crecimiento de ingresos"", ""shap_value"": 0.0, ""raw_value"": 0.566540360546561, ""direction"": ""positive""}, {""feature"": ""eps_surprise_pct"", ""description"": ""Sorpresa de EPS positiva"", ""shap_value"": 0.0, ""raw_value"": 17.387, ""direction"": ""positive""}, {""feature"": ""beat_rate_4q"", ""description"": ""Beat rate consistente"", ""shap_value"": 0.0, ""raw_value"": 1.0, ""direction"": ""positive""}]"
2026Q1,MU,0.6814,Outperform,selected_above_threshold,True,52,valuation,0.6066,Outperform,False,MU — Score: 0.61 (Outperform) (Rule-based explanation — install shap for full analysis) + Positive net margin (net_margin=0.38) + Revenue growth (revenue_yoy_growth=0.57),"Margen neto positivo=0.384, Crecimiento de ingresos=0.567, Sorpresa de EPS positiva=17.387, Beat rate consistente=1.000",,"[{""feature"": ""net_margin"", ""description"": ""Margen neto positivo"", ""shap_value"": 0.0, ""raw_value"": 0.3840797478560434, ""direction"": ""positive""}, {""feature"": ""revenue_yoy_growth"", ""description"": ""Crecimiento de ingresos"", ""shap_value"": 0.0, ""raw_value"": 0.566540360546561, ""direction"": ""positive""}, {""feature"": ""eps_surprise_pct"", ""description"": ""Sorpresa de EPS positiva"", ""shap_value"": 0.0, ""raw_value"": 17.387, ""direction"": ""positive""}, {""feature"": ""beat_rate_4q"", ""description"": ""Beat rate consistente"", ""shap_value"": 0.0, ""raw_value"": 1.0, ""direction"": ""positive""}]"
2026Q1,MU,0.6814,Outperform,selected_above_threshold,True,52,momentum,0.4265,Underperform,False,MU — Score: 0.43 (Underperform) (Rule-based explanation — install shap for full analysis) + Positive net margin (net_margin=0.38) + Revenue growth (revenue_yoy_growth=0.57),"Margen neto positivo=0.384, Crecimiento de ingresos=0.567, Sorpresa de EPS positiva=17.387, Beat rate consistente=1.000",,"[{""feature"": ""net_margin"", ""description"": ""Margen neto positivo"", ""shap_value"": 0.0, ""raw_value"": 0.3840797478560434, ""direction"": ""positive""}, {""feature"": ""revenue_yoy_growth"", ""description"": ""Crecimiento de ingresos"", ""shap_value"": 0.0, ""raw_value"": 0.566540360546561, ""direction"": ""positive""}, {""feature"": ""eps_surprise_pct"", ""description"": ""Sorpresa de EPS positiva"", ""shap_value"": 0.0, ""raw_value"": 17.387, ""direction"": ""positive""}, {""feature"": ""beat_rate_4q"", ""description"": ""Beat rate consistente"", ""shap_value"": 0.0, ""raw_value"": 1.0, ""direction"": ""positive""}]"
2026Q1,MU,0.6814,Outperform,selected_above_threshold,True,52,bear,0.4499,Underperform,False,MU — Score: 0.45 (Underperform) (Rule-based explanation — install shap for full analysis) + Positive net margin (net_margin=0.38) + Revenue growth (revenue_yoy_growth=0.57),"Margen neto positivo=0.384, Crecimiento de ingresos=0.567, Sorpresa de EPS positiva=17.387, Beat rate consistente=1.000",,"[{""feature"": ""net_margin"", ""description"": ""Margen neto positivo"", ""shap_value"": 0.0, ""raw_value"": 0.3840797478560434, ""direction"": ""positive""}, {""feature"": ""revenue_yoy_growth"", ""description"": ""Crecimiento de ingresos"", ""shap_value"": 0.0, ""raw_value"": 0.566540360546561, ""direction"": ""positive""}, {""feature"": ""eps_surprise_pct"", ""description"": ""Sorpresa de EPS positiva"", ""shap_value"": 0.0, ""raw_value"": 17.387, ""direction"": ""positive""}, {""feature"": ""beat_rate_4q"", ""description"": ""Beat rate consistente"", ""shap_value"": 0.0, ""raw_value"": 1.0, ""direction"": ""positive""}]"
2026Q1,MU,0.6814,Outperform,selected_above_threshold,True,52,sector_rotation,0.5549,Outperform,False,MU — Score: 0.55 (Outperform) (Rule-based explanation — install shap for full analysis) + Positive net margin (net_margin=0.38) + Revenue growth (revenue_yoy_growth=0.57),"Margen neto positivo=0.384, Crecimiento de ingresos=0.567, Sorpresa de EPS positiva=17.387, Beat rate consistente=1.000",,"[{""feature"": ""net_margin"", ""description"": ""Margen neto positivo"", ""shap_value"": 0.0, ""raw_value"": 0.3840797478560434, ""direction"": ""positive""}, {""feature"": ""revenue_yoy_growth"", ""description"": ""Crecimiento de ingresos"", ""shap_value"": 0.0, ""raw_value"": 0.566540360546561, ""direction"": ""positive""}, {""feature"": ""eps_surprise_pct"", ""description"": ""Sorpresa de EPS positiva"", ""shap_value"": 0.0, ""raw_value"": 17.387, ""direction"": ""positive""}, {""feature"": ""beat_rate_4q"", ""description"": ""Beat rate consistente"", ""shap_value"": 0.0, ""raw_value"": 1.0, ""direction"": ""positive""}]"
2026Q1,MU,0.6814,Outperform,selected_above_threshold,True,52,meta_learner,0.6814,Outperform,False,MU — Score: 0.68 (Outperform) (Rule-based explanation — install shap for full analysis) + Positive net margin (net_margin=0.38) + Revenue growth (revenue_yoy_growth=0.57),"Margen neto positivo=0.384, Crecimiento de ingresos=0.567, Sorpresa de EPS positiva=17.387, Beat rate consistente=1.000",,"[{""feature"": ""net_margin"", ""description"": ""Margen neto positivo"", ""shap_value"": 0.0, ""raw_value"": 0.3840797478560434, ""direction"": ""positive""}, {""feature"": ""revenue_yoy_growth"", ""description"": ""Crecimiento de ingresos"", ""shap_value"": 0.0, ""raw_value"": 0.566540360546561, ""direction"": ""positive""}, {""feature"": ""eps_surprise_pct"", ""description"": ""Sorpresa de EPS positiva"", ""shap_value"": 0.0, ""raw_value"": 17.387, ""direction"": ""positive""}, {""feature"": ""beat_rate_4q"", ""description"": ""Beat rate consistente"", ""shap_value"": 0.0, ""raw_value"": 1.0, ""direction"": ""positive""}]"
