fold,ticker,common_score,common_label,selection_reason,selected,rank,agent,agent_score,agent_label,has_explainer,explanation_text,favor_factors,contra_factors,top_drivers_json
2025Q3,ALB,0.8143,Outperform,selected_above_threshold,True,18,bear,0.6217,Outperform,False,ALB — Score: 0.62 (Outperform) (Rule-based explanation — install shap for full analysis),"Sorpresa de EPS positiva=113.205, Beat rate consistente=1.000, MSPR positivo=89.776, Balance neto insider positivo=0.963",,"[{""feature"": ""eps_surprise_pct"", ""description"": ""Sorpresa de EPS positiva"", ""shap_value"": 0.0, ""raw_value"": 113.2053, ""direction"": ""positive""}, {""feature"": ""beat_rate_4q"", ""description"": ""Beat rate consistente"", ""shap_value"": 0.0, ""raw_value"": 1.0, ""direction"": ""positive""}, {""feature"": ""mspr_3m"", ""description"": ""MSPR positivo"", ""shap_value"": 0.0, ""raw_value"": 89.77574666666665, ""direction"": ""positive""}, {""feature"": ""insider_net_ratio_90d"", ""description"": ""Balance neto insider positivo"", ""shap_value"": 0.0, ""raw_value"": 0.9626593806921676, ""direction"": ""positive""}]"
2025Q3,ALB,0.8143,Outperform,selected_above_threshold,True,18,sentiment,0.6296,Outperform,False,ALB — Score: 0.63 (Outperform) (Rule-based explanation — install shap for full analysis),"Sorpresa de EPS positiva=113.205, Beat rate consistente=1.000, MSPR positivo=89.776, Balance neto insider positivo=0.963",,"[{""feature"": ""eps_surprise_pct"", ""description"": ""Sorpresa de EPS positiva"", ""shap_value"": 0.0, ""raw_value"": 113.2053, ""direction"": ""positive""}, {""feature"": ""beat_rate_4q"", ""description"": ""Beat rate consistente"", ""shap_value"": 0.0, ""raw_value"": 1.0, ""direction"": ""positive""}, {""feature"": ""mspr_3m"", ""description"": ""MSPR positivo"", ""shap_value"": 0.0, ""raw_value"": 89.77574666666665, ""direction"": ""positive""}, {""feature"": ""insider_net_ratio_90d"", ""description"": ""Balance neto insider positivo"", ""shap_value"": 0.0, ""raw_value"": 0.9626593806921676, ""direction"": ""positive""}]"
2025Q3,ALB,0.8143,Outperform,selected_above_threshold,True,18,sector_rotation,0.3737,Underperform,False,ALB — Score: 0.37 (Underperform) (Rule-based explanation — install shap for full analysis),"Sorpresa de EPS positiva=113.205, Beat rate consistente=1.000, MSPR positivo=89.776, Balance neto insider positivo=0.963",,"[{""feature"": ""eps_surprise_pct"", ""description"": ""Sorpresa de EPS positiva"", ""shap_value"": 0.0, ""raw_value"": 113.2053, ""direction"": ""positive""}, {""feature"": ""beat_rate_4q"", ""description"": ""Beat rate consistente"", ""shap_value"": 0.0, ""raw_value"": 1.0, ""direction"": ""positive""}, {""feature"": ""mspr_3m"", ""description"": ""MSPR positivo"", ""shap_value"": 0.0, ""raw_value"": 89.77574666666665, ""direction"": ""positive""}, {""feature"": ""insider_net_ratio_90d"", ""description"": ""Balance neto insider positivo"", ""shap_value"": 0.0, ""raw_value"": 0.9626593806921676, ""direction"": ""positive""}]"
2025Q3,ALB,0.8143,Outperform,selected_above_threshold,True,18,meta_learner,0.8143,Outperform,False,ALB — Score: 0.81 (Outperform) (Rule-based explanation — install shap for full analysis),"Sorpresa de EPS positiva=113.205, Beat rate consistente=1.000, MSPR positivo=89.776, Balance neto insider positivo=0.963",,"[{""feature"": ""eps_surprise_pct"", ""description"": ""Sorpresa de EPS positiva"", ""shap_value"": 0.0, ""raw_value"": 113.2053, ""direction"": ""positive""}, {""feature"": ""beat_rate_4q"", ""description"": ""Beat rate consistente"", ""shap_value"": 0.0, ""raw_value"": 1.0, ""direction"": ""positive""}, {""feature"": ""mspr_3m"", ""description"": ""MSPR positivo"", ""shap_value"": 0.0, ""raw_value"": 89.77574666666665, ""direction"": ""positive""}, {""feature"": ""insider_net_ratio_90d"", ""description"": ""Balance neto insider positivo"", ""shap_value"": 0.0, ""raw_value"": 0.9626593806921676, ""direction"": ""positive""}]"
2025Q3,DECK,0.8088,Outperform,selected_above_threshold,True,21,fundamental,0.6027,Outperform,False,DECK — Score: 0.60 (Outperform) (Rule-based explanation — install shap for full analysis) + Positive net margin (net_margin=0.14) + Revenue growth (revenue_yoy_growth=0.17),"Margen neto positivo=0.144, Crecimiento de ingresos=0.169, Sorpresa de EPS positiva=33.295, Beat rate consistente=1.000, Balance neto insider positivo=0.174",,"[{""feature"": ""net_margin"", ""description"": ""Margen neto positivo"", ""shap_value"": 0.0, ""raw_value"": 0.1443209080409481, ""direction"": ""positive""}, {""feature"": ""revenue_yoy_growth"", ""description"": ""Crecimiento de ingresos"", ""shap_value"": 0.0, ""raw_value"": 0.16864543034626647, ""direction"": ""positive""}, {""feature"": ""eps_surprise_pct"", ""description"": ""Sorpresa de EPS positiva"", ""shap_value"": 0.0, ""raw_value"": 33.2951, ""direction"": ""positive""}, {""feature"": ""beat_rate_4q"", ""description"": ""Beat rate consistente"", ""shap_value"": 0.0, ""raw_value"": 1.0, ""direction"": ""positive""}, {""feature"": ""insider_net_ratio_90d"", ""description"": ""Balance neto insider positivo"", ""shap_value"": 0.0, ""raw_value"": 0.17368342316776297, ""direction"": ""positive""}]"
2025Q3,DECK,0.8088,Outperform,selected_above_threshold,True,21,valuation,0.5282,Outperform,False,DECK — Score: 0.53 (Outperform) (Rule-based explanation — install shap for full analysis) + Positive net margin (net_margin=0.14) + Revenue growth (revenue_yoy_growth=0.17),"Margen neto positivo=0.144, Crecimiento de ingresos=0.169, Sorpresa de EPS positiva=33.295, Beat rate consistente=1.000, Balance neto insider positivo=0.174",,"[{""feature"": ""net_margin"", ""description"": ""Margen neto positivo"", ""shap_value"": 0.0, ""raw_value"": 0.1443209080409481, ""direction"": ""positive""}, {""feature"": ""revenue_yoy_growth"", ""description"": ""Crecimiento de ingresos"", ""shap_value"": 0.0, ""raw_value"": 0.16864543034626647, ""direction"": ""positive""}, {""feature"": ""eps_surprise_pct"", ""description"": ""Sorpresa de EPS positiva"", ""shap_value"": 0.0, ""raw_value"": 33.2951, ""direction"": ""positive""}, {""feature"": ""beat_rate_4q"", ""description"": ""Beat rate consistente"", ""shap_value"": 0.0, ""raw_value"": 1.0, ""direction"": ""positive""}, {""feature"": ""insider_net_ratio_90d"", ""description"": ""Balance neto insider positivo"", ""shap_value"": 0.0, ""raw_value"": 0.17368342316776297, ""direction"": ""positive""}]"
2025Q3,DECK,0.8088,Outperform,selected_above_threshold,True,21,momentum,0.6301,Outperform,False,DECK — Score: 0.63 (Outperform) (Rule-based explanation — install shap for full analysis) + Positive net margin (net_margin=0.14) + Revenue growth (revenue_yoy_growth=0.17),"Margen neto positivo=0.144, Crecimiento de ingresos=0.169, Sorpresa de EPS positiva=33.295, Beat rate consistente=1.000, Balance neto insider positivo=0.174",,"[{""feature"": ""net_margin"", ""description"": ""Margen neto positivo"", ""shap_value"": 0.0, ""raw_value"": 0.1443209080409481, ""direction"": ""positive""}, {""feature"": ""revenue_yoy_growth"", ""description"": ""Crecimiento de ingresos"", ""shap_value"": 0.0, ""raw_value"": 0.16864543034626647, ""direction"": ""positive""}, {""feature"": ""eps_surprise_pct"", ""description"": ""Sorpresa de EPS positiva"", ""shap_value"": 0.0, ""raw_value"": 33.2951, ""direction"": ""positive""}, {""feature"": ""beat_rate_4q"", ""description"": ""Beat rate consistente"", ""shap_value"": 0.0, ""raw_value"": 1.0, ""direction"": ""positive""}, {""feature"": ""insider_net_ratio_90d"", ""description"": ""Balance neto insider positivo"", ""shap_value"": 0.0, ""raw_value"": 0.17368342316776297, ""direction"": ""positive""}]"
2025Q3,DECK,0.8088,Outperform,selected_above_threshold,True,21,bear,0.5507,Outperform,False,DECK — Score: 0.55 (Outperform) (Rule-based explanation — install shap for full analysis) + Positive net margin (net_margin=0.14) + Revenue growth (revenue_yoy_growth=0.17),"Margen neto positivo=0.144, Crecimiento de ingresos=0.169, Sorpresa de EPS positiva=33.295, Beat rate consistente=1.000, Balance neto insider positivo=0.174",,"[{""feature"": ""net_margin"", ""description"": ""Margen neto positivo"", ""shap_value"": 0.0, ""raw_value"": 0.1443209080409481, ""direction"": ""positive""}, {""feature"": ""revenue_yoy_growth"", ""description"": ""Crecimiento de ingresos"", ""shap_value"": 0.0, ""raw_value"": 0.16864543034626647, ""direction"": ""positive""}, {""feature"": ""eps_surprise_pct"", ""description"": ""Sorpresa de EPS positiva"", ""shap_value"": 0.0, ""raw_value"": 33.2951, ""direction"": ""positive""}, {""feature"": ""beat_rate_4q"", ""description"": ""Beat rate consistente"", ""shap_value"": 0.0, ""raw_value"": 1.0, ""direction"": ""positive""}, {""feature"": ""insider_net_ratio_90d"", ""description"": ""Balance neto insider positivo"", ""shap_value"": 0.0, ""raw_value"": 0.17368342316776297, ""direction"": ""positive""}]"
2025Q3,DECK,0.8088,Outperform,selected_above_threshold,True,21,sentiment,0.5113,Outperform,False,DECK — Score: 0.51 (Outperform) (Rule-based explanation — install shap for full analysis) + Positive net margin (net_margin=0.14) + Revenue growth (revenue_yoy_growth=0.17),"Margen neto positivo=0.144, Crecimiento de ingresos=0.169, Sorpresa de EPS positiva=33.295, Beat rate consistente=1.000, Balance neto insider positivo=0.174",,"[{""feature"": ""net_margin"", ""description"": ""Margen neto positivo"", ""shap_value"": 0.0, ""raw_value"": 0.1443209080409481, ""direction"": ""positive""}, {""feature"": ""revenue_yoy_growth"", ""description"": ""Crecimiento de ingresos"", ""shap_value"": 0.0, ""raw_value"": 0.16864543034626647, ""direction"": ""positive""}, {""feature"": ""eps_surprise_pct"", ""description"": ""Sorpresa de EPS positiva"", ""shap_value"": 0.0, ""raw_value"": 33.2951, ""direction"": ""positive""}, {""feature"": ""beat_rate_4q"", ""description"": ""Beat rate consistente"", ""shap_value"": 0.0, ""raw_value"": 1.0, ""direction"": ""positive""}, {""feature"": ""insider_net_ratio_90d"", ""description"": ""Balance neto insider positivo"", ""shap_value"": 0.0, ""raw_value"": 0.17368342316776297, ""direction"": ""positive""}]"
2025Q3,DECK,0.8088,Outperform,selected_above_threshold,True,21,sector_rotation,0.4373,Underperform,False,DECK — Score: 0.44 (Underperform) (Rule-based explanation — install shap for full analysis) + Positive net margin (net_margin=0.14) + Revenue growth (revenue_yoy_growth=0.17),"Margen neto positivo=0.144, Crecimiento de ingresos=0.169, Sorpresa de EPS positiva=33.295, Beat rate consistente=1.000, Balance neto insider positivo=0.174",,"[{""feature"": ""net_margin"", ""description"": ""Margen neto positivo"", ""shap_value"": 0.0, ""raw_value"": 0.1443209080409481, ""direction"": ""positive""}, {""feature"": ""revenue_yoy_growth"", ""description"": ""Crecimiento de ingresos"", ""shap_value"": 0.0, ""raw_value"": 0.16864543034626647, ""direction"": ""positive""}, {""feature"": ""eps_surprise_pct"", ""description"": ""Sorpresa de EPS positiva"", ""shap_value"": 0.0, ""raw_value"": 33.2951, ""direction"": ""positive""}, {""feature"": ""beat_rate_4q"", ""description"": ""Beat rate consistente"", ""shap_value"": 0.0, ""raw_value"": 1.0, ""direction"": ""positive""}, {""feature"": ""insider_net_ratio_90d"", ""description"": ""Balance neto insider positivo"", ""shap_value"": 0.0, ""raw_value"": 0.17368342316776297, ""direction"": ""positive""}]"
2025Q3,DECK,0.8088,Outperform,selected_above_threshold,True,21,meta_learner,0.8088,Outperform,False,DECK — Score: 0.81 (Outperform) (Rule-based explanation — install shap for full analysis) + Positive net margin (net_margin=0.14) + Revenue growth (revenue_yoy_growth=0.17),"Margen neto positivo=0.144, Crecimiento de ingresos=0.169, Sorpresa de EPS positiva=33.295, Beat rate consistente=1.000, Balance neto insider positivo=0.174",,"[{""feature"": ""net_margin"", ""description"": ""Margen neto positivo"", ""shap_value"": 0.0, ""raw_value"": 0.1443209080409481, ""direction"": ""positive""}, {""feature"": ""revenue_yoy_growth"", ""description"": ""Crecimiento de ingresos"", ""shap_value"": 0.0, ""raw_value"": 0.16864543034626647, ""direction"": ""positive""}, {""feature"": ""eps_surprise_pct"", ""description"": ""Sorpresa de EPS positiva"", ""shap_value"": 0.0, ""raw_value"": 33.2951, ""direction"": ""positive""}, {""feature"": ""beat_rate_4q"", ""description"": ""Beat rate consistente"", ""shap_value"": 0.0, ""raw_value"": 1.0, ""direction"": ""positive""}, {""feature"": ""insider_net_ratio_90d"", ""description"": ""Balance neto insider positivo"", ""shap_value"": 0.0, ""raw_value"": 0.17368342316776297, ""direction"": ""positive""}]"
2025Q3,HAL,0.7942,Outperform,selected_above_threshold,True,30,fundamental,0.5138,Outperform,False,HAL — Score: 0.51 (Outperform) (Rule-based explanation — install shap for full analysis),Balance neto insider positivo=1.000,,"[{""feature"": ""insider_net_ratio_90d"", ""description"": ""Balance neto insider positivo"", ""shap_value"": 0.0, ""raw_value"": 1.0, ""direction"": ""positive""}]"
2025Q3,HAL,0.7942,Outperform,selected_above_threshold,True,30,valuation,0.5494,Outperform,False,HAL — Score: 0.55 (Outperform) (Rule-based explanation — install shap for full analysis),Balance neto insider positivo=1.000,,"[{""feature"": ""insider_net_ratio_90d"", ""description"": ""Balance neto insider positivo"", ""shap_value"": 0.0, ""raw_value"": 1.0, ""direction"": ""positive""}]"
2025Q3,HAL,0.7942,Outperform,selected_above_threshold,True,30,momentum,0.618,Outperform,False,HAL — Score: 0.62 (Outperform) (Rule-based explanation — install shap for full analysis),Balance neto insider positivo=1.000,,"[{""feature"": ""insider_net_ratio_90d"", ""description"": ""Balance neto insider positivo"", ""shap_value"": 0.0, ""raw_value"": 1.0, ""direction"": ""positive""}]"
2025Q3,HAL,0.7942,Outperform,selected_above_threshold,True,30,bear,0.6739,Outperform,False,HAL — Score: 0.67 (Outperform) (Rule-based explanation — install shap for full analysis),Balance neto insider positivo=1.000,,"[{""feature"": ""insider_net_ratio_90d"", ""description"": ""Balance neto insider positivo"", ""shap_value"": 0.0, ""raw_value"": 1.0, ""direction"": ""positive""}]"
2025Q3,HAL,0.7942,Outperform,selected_above_threshold,True,30,sentiment,0.6034,Outperform,False,HAL — Score: 0.60 (Outperform) (Rule-based explanation — install shap for full analysis),Balance neto insider positivo=1.000,,"[{""feature"": ""insider_net_ratio_90d"", ""description"": ""Balance neto insider positivo"", ""shap_value"": 0.0, ""raw_value"": 1.0, ""direction"": ""positive""}]"
2025Q3,HAL,0.7942,Outperform,selected_above_threshold,True,30,sector_rotation,0.5004,Outperform,False,HAL — Score: 0.50 (Outperform) (Rule-based explanation — install shap for full analysis),Balance neto insider positivo=1.000,,"[{""feature"": ""insider_net_ratio_90d"", ""description"": ""Balance neto insider positivo"", ""shap_value"": 0.0, ""raw_value"": 1.0, ""direction"": ""positive""}]"
2025Q3,HAL,0.7942,Outperform,selected_above_threshold,True,30,meta_learner,0.7942,Outperform,False,HAL — Score: 0.79 (Outperform) (Rule-based explanation — install shap for full analysis),Balance neto insider positivo=1.000,,"[{""feature"": ""insider_net_ratio_90d"", ""description"": ""Balance neto insider positivo"", ""shap_value"": 0.0, ""raw_value"": 1.0, ""direction"": ""positive""}]"
2025Q3,TPL,0.7903,Outperform,selected_above_threshold,True,34,fundamental,0.5236,Outperform,False,TPL — Score: 0.52 (Outperform) (Rule-based explanation — install shap for full analysis) + Strong ROE (roe=0.18) + Positive net margin (net_margin=0.62) + Revenue growth (revenue_yoy_growth=0.11),"ROE solido=0.184, Margen neto positivo=0.617, Crecimiento de ingresos=0.107, MSPR positivo=100.000, Balance neto insider positivo=1.000",,"[{""feature"": ""roe"", ""description"": ""ROE solido"", ""shap_value"": 0.0, ""raw_value"": 0.1837100758450328, ""direction"": ""positive""}, {""feature"": ""net_margin"", ""description"": ""Margen neto positivo"", ""shap_value"": 0.0, ""raw_value"": 0.6174079462670067, ""direction"": ""positive""}, {""feature"": ""revenue_yoy_growth"", ""description"": ""Crecimiento de ingresos"", ""shap_value"": 0.0, ""raw_value"": 0.10693381359747861, ""direction"": ""positive""}, {""feature"": ""mspr_3m"", ""description"": ""MSPR positivo"", ""shap_value"": 0.0, ""raw_value"": 100.0, ""direction"": ""positive""}, {""feature"": ""insider_net_ratio_90d"", ""description"": ""Balance neto insider positivo"", ""shap_value"": 0.0, ""raw_value"": 1.0, ""direction"": ""positive""}]"
2025Q3,TPL,0.7903,Outperform,selected_above_threshold,True,34,valuation,0.4367,Underperform,False,TPL — Score: 0.44 (Underperform) (Rule-based explanation — install shap for full analysis) + Strong ROE (roe=0.18) + Positive net margin (net_margin=0.62) + Revenue growth (revenue_yoy_growth=0.11),"ROE solido=0.184, Margen neto positivo=0.617, Crecimiento de ingresos=0.107, MSPR positivo=100.000, Balance neto insider positivo=1.000",,"[{""feature"": ""roe"", ""description"": ""ROE solido"", ""shap_value"": 0.0, ""raw_value"": 0.1837100758450328, ""direction"": ""positive""}, {""feature"": ""net_margin"", ""description"": ""Margen neto positivo"", ""shap_value"": 0.0, ""raw_value"": 0.6174079462670067, ""direction"": ""positive""}, {""feature"": ""revenue_yoy_growth"", ""description"": ""Crecimiento de ingresos"", ""shap_value"": 0.0, ""raw_value"": 0.10693381359747861, ""direction"": ""positive""}, {""feature"": ""mspr_3m"", ""description"": ""MSPR positivo"", ""shap_value"": 0.0, ""raw_value"": 100.0, ""direction"": ""positive""}, {""feature"": ""insider_net_ratio_90d"", ""description"": ""Balance neto insider positivo"", ""shap_value"": 0.0, ""raw_value"": 1.0, ""direction"": ""positive""}]"
2025Q3,TPL,0.7903,Outperform,selected_above_threshold,True,34,momentum,0.682,Outperform,False,TPL — Score: 0.68 (Outperform) (Rule-based explanation — install shap for full analysis) + Strong ROE (roe=0.18) + Positive net margin (net_margin=0.62) + Revenue growth (revenue_yoy_growth=0.11),"ROE solido=0.184, Margen neto positivo=0.617, Crecimiento de ingresos=0.107, MSPR positivo=100.000, Balance neto insider positivo=1.000",,"[{""feature"": ""roe"", ""description"": ""ROE solido"", ""shap_value"": 0.0, ""raw_value"": 0.1837100758450328, ""direction"": ""positive""}, {""feature"": ""net_margin"", ""description"": ""Margen neto positivo"", ""shap_value"": 0.0, ""raw_value"": 0.6174079462670067, ""direction"": ""positive""}, {""feature"": ""revenue_yoy_growth"", ""description"": ""Crecimiento de ingresos"", ""shap_value"": 0.0, ""raw_value"": 0.10693381359747861, ""direction"": ""positive""}, {""feature"": ""mspr_3m"", ""description"": ""MSPR positivo"", ""shap_value"": 0.0, ""raw_value"": 100.0, ""direction"": ""positive""}, {""feature"": ""insider_net_ratio_90d"", ""description"": ""Balance neto insider positivo"", ""shap_value"": 0.0, ""raw_value"": 1.0, ""direction"": ""positive""}]"
