fold_id,ticker,pe_value,ev_ebitda_value,rank_pe,rank_ev_ebitda,rank_combined,selected_flag
T03_20210215,MCD,49.976634087963625,26.847544702136137,102.0,95.0,98.5,0
T03_20210215,TFX,40.9878912655304,38.14889177974106,90.0,109.0,99.5,0
T03_20210215,TMO,41.557282043556924,37.13108289974819,92.0,107.0,99.5,0
T03_20210215,MDT,51.39055702307705,28.59575025101031,105.0,98.0,101.5,0
T03_20210215,TRMB,40.86740398933874,50.55086258164602,89.0,115.0,102.0,0
T03_20210215,WAT,43.483922236911376,38.28567360197575,94.0,110.0,102.0,0
T03_20210215,IEX,51.38046146971401,29.72375452139879,104.0,100.0,102.0,0
T03_20210215,CDNS,36.7878769383286,51.824010691391805,86.0,119.0,102.5,0
T03_20210215,CAT,130.25658256129202,23.381700737059088,122.0,85.0,103.5,0
T03_20210215,AMT,52.34792682981711,31.89767367594034,106.0,104.0,105.0,0
T03_20210215,ALB,68.03305759902825,31.688332356722373,111.0,103.0,107.0,0
T03_20210215,DHR,45.510743206876306,51.23420086778211,98.0,116.0,107.0,0
T03_20210215,CRM,42.46819701717094,76.65419220709883,93.0,124.0,108.5,0
T03_20210215,DLR,43.496893651737174,76.43598402101928,95.0,123.0,109.0,0
T03_20210215,INTU,55.56912620595638,45.00646206825658,107.0,112.0,109.5,0
T03_20210215,CHRW,91.30000305175786,30.36295651532389,117.0,102.0,109.5,0
T03_20210215,GWW,63.71232646785371,42.49882303271773,110.0,111.0,110.5,0
T03_20210215,MKTX,72.6084083827817,46.863707239260634,114.0,113.0,113.5,0
T03_20210215,TEL,113.8333370811061,37.412287094288764,121.0,108.0,114.5,0
T03_20210215,WST,68.85480322379978,51.48489624538502,112.0,118.0,115.0,0
T03_20210215,ABT,79.15431835033274,63.622172390149984,115.0,121.0,118.0,0
T03_20210215,SBUX,181.5517293995824,48.494457344023864,124.0,114.0,119.0,0
T03_20210215,ADSK,101.37542014898257,67.72453706893452,119.0,122.0,120.5,0
T03_20210215,EQIX,148.18580324814064,55.54600242142037,123.0,120.0,121.5,0
T03_20210215,MPWR,99.97927809008662,90.930880789876,118.0,125.0,121.5,0
T03_20210215,CCI,225.28768042995497,103.56668070624856,126.0,126.0,126.0,0
T04_20220215,LRCX,1.7093264239920098,0.5621450309522014,2.0,1.0,1.5,1
T04_20220215,ORLY,1.239911829097794,1.7642042874555546,1.0,3.0,2.0,1
T04_20220215,BKNG,3.1093334096722907,0.8544836534715123,5.0,2.0,3.5,1
T04_20220215,PENN,2.9520992412149805,2.5510533069988526,4.0,6.0,5.0,1
T04_20220215,NRG,3.398778426085467,2.1706219749637983,6.0,5.0,5.5,1
T04_20220215,UAA,4.0180995992945325,3.4903637890336867,8.0,8.0,8.0,1
T04_20220215,TSCO,4.484371851608386,2.8343387745081237,10.0,7.0,8.5,1
T04_20220215,REGN,4.091086310550299,3.606849810568686,9.0,9.0,9.0,0
T04_20220215,DGX,5.111500998454252,3.7011829139519756,13.0,10.0,11.5,0
T04_20220215,WDC,5.081802900660913,4.375062911144795,12.0,14.0,13.0,0
T04_20220215,MHK,6.002428463141188,3.937493511016996,16.0,11.0,13.5,0
T04_20220215,MOS,5.98948775703741,4.456038809519631,15.0,15.0,15.0,0
T04_20220215,RL,7.756626175110598,4.2621488353999775,20.0,12.0,16.0,0
T04_20220215,BBY,6.812666829427084,4.3242674271586,19.0,13.0,16.0,0
T04_20220215,NVDA,4.599826534589132,5.595839443265201,11.0,23.0,17.0,0
T04_20220215,ETR,3.4090309922602433,7.615550973897759,7.0,29.0,18.0,0
T04_20220215,TSN,9.275419455525434,4.662075857652749,23.0,16.0,19.5,0
T04_20220215,CPRT,6.364457770045023,5.547066694187044,18.0,22.0,20.0,0
T04_20220215,TGT,8.816169901097075,6.336334139366727,21.0,26.0,23.5,0
T04_20220215,EBAY,2.3355417110356886,11.008792274225664,3.0,49.0,26.0,0
T04_20220215,EOG,10.472143675720387,5.609026186548599,29.0,24.0,26.5,0
T04_20220215,LUMN,15.936507875957188,1.8207436244941893,49.0,4.0,26.5,0
T04_20220215,VFC,9.665620046283241,7.757854076683595,24.0,32.0,28.0,0
T04_20220215,NI,12.616071530750819,5.223329630742578,36.0,21.0,28.5,0
T04_20220215,UHS,9.098989570180976,9.02908173407037,22.0,37.0,29.5,0
T04_20220215,EXPD,11.381356190826933,7.43053587008165,33.0,28.0,30.5,0
T04_20220215,OKE,10.301980248378841,8.396601845165428,28.0,34.0,31.0,0
T04_20220215,ZBH,10.587725639343262,7.8507392451263,30.0,33.0,31.5,0
T04_20220215,CHRW,9.693635448797364,9.351232531812517,25.0,39.0,32.0,0
T04_20220215,WMB,12.546218743845195,7.704600857629168,35.0,30.0,32.5,0
T04_20220215,CTRA,15.916666719648573,4.718894361590413,48.0,17.0,32.5,0
T04_20220215,HOLX,10.603604016003308,8.712698047188077,31.0,35.0,33.0,0
T04_20220215,WMT,16.05376376900622,4.8583200111026725,50.0,18.0,34.0,0
T04_20220215,MU,14.837712519319938,6.916655129447598,44.0,27.0,35.5,0
T04_20220215,CPB,14.009524148608016,7.725555114147374,42.0,31.0,36.5,0
T04_20220215,XRAY,11.058708086405714,10.044889551195084,32.0,43.0,37.5,0
T04_20220215,PEG,9.92758094070505,11.180632474848103,26.0,50.0,38.0,0
T04_20220215,FE,16.111553237732664,5.8133259077888395,52.0,25.0,38.5,0
T04_20220215,SO,10.111974594567094,11.266671459542316,27.0,51.0,39.0,0
T04_20220215,CNP,6.097505530532525,12.654418228836636,17.0,61.0,39.0,0
T04_20220215,TPR,13.945205897501067,9.269780230658172,41.0,38.0,39.5,0
T04_20220215,PNW,13.149224510488583,9.555862712616301,38.0,41.0,39.5,0
T04_20220215,STX,11.806659309231504,10.36358321454658,34.0,46.0,40.0,0
T04_20220215,LOW,15.247326611197568,9.398854922483697,45.0,40.0,42.5,0
T04_20220215,T,18.75886333232023,4.955784720565261,67.0,19.0,43.0,0
T04_20220215,ODFL,13.829460285853276,10.54951320354038,39.0,48.0,43.5,0
T04_20220215,CAT,16.092563580863082,9.808608648626144,51.0,42.0,46.5,0
T04_20220215,CTSH,13.915624618530273,12.916295934606481,40.0,62.0,51.0,0
T04_20220215,TECH,17.226627712854757,10.15785696934455,59.0,45.0,52.0,0
T04_20220215,PNR,14.71111156322338,13.640127472857717,43.0,67.0,55.0,0
T04_20220215,DRI,16.898169615721542,12.377214438647558,57.0,56.0,56.5,0
T04_20220215,NVR,13.126698931078856,15.741432566734067,37.0,79.0,58.0,0
T04_20220215,ATO,20.024667700056327,10.086352802307953,73.0,44.0,58.5,0
T04_20220215,SEE,22.28373755220723,9.005399975059083,82.0,36.0,59.0,0
T04_20220215,HD,18.125192907420473,11.964614378297894,66.0,53.0,59.5,0
T04_20220215,GRMN,16.7899155817112,13.41678545457076,56.0,66.0,61.0,0
T04_20220215,BLK,17.786657614786115,12.591174012091034,63.0,59.0,61.0,0
T04_20220215,NTAP,19.414163352082216,12.078609153551932,70.0,54.0,62.0,0
T04_20220215,CBRE,16.9457632808362,13.85238874099276,58.0,68.0,63.0,0
T04_20220215,TMO,17.91087461100889,13.380497036643321,65.0,64.0,64.5,0
T04_20220215,PWR,15.508875197912815,16.556241209390468,47.0,83.0,65.0,0
T04_20220215,AZO,18.79762854212736,13.02289573654201,68.0,63.0,65.5,0
T04_20220215,GWW,20.018755952618818,12.63780785565582,72.0,60.0,66.0,0
T04_20220215,ED,23.514451043454216,10.505373680121153,86.0,47.0,66.5,0
T04_20220215,XEL,16.166259840240105,15.869897012265852,54.0,80.0,67.0,0
T04_20220215,MCD,17.84880432901503,14.782662618178495,64.0,72.0,68.0,0
T04_20220215,JBHT,21.56536251473027,12.52384223293659,79.0,58.0,68.5,0
T04_20220215,SWKS,16.777643790611855,16.49161596251428,55.0,82.0,68.5,0
T04_20220215,V,5.694076663939484,31.521036296714215,14.0,128.0,71.0,0
T04_20220215,EIX,25.2489452120624,11.352300877828403,90.0,52.0,71.0,0
T04_20220215,TER,18.865814452735,14.856596694123866,69.0,73.0,71.0,0
T04_20220215,DUK,44.93212807771847,5.099630767246205,125.0,20.0,72.5,0
